speech_ID,speaker_id,speaker_age,speaker_gender,speaker_accent,speech_path,length
p298_312_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_312_mic1.flac,169398
p298_344_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_344_mic1.flac,197777
p298_367_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_367_mic1.flac,109309
p298_306_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_306_mic1.flac,198392
p298_351_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_351_mic1.flac,203230
p298_103_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_103_mic1.flac,163216
p298_044_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_044_mic1.flac,162193
p298_018_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_018_mic1.flac,344063
p298_402_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_402_mic1.flac,173169
p298_193_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_193_mic1.flac,156408
p298_028_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_028_mic1.flac,152611
p298_330_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_330_mic1.flac,199510
p298_215_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_215_mic1.flac,179309
p298_075_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_075_mic1.flac,153969
p298_025_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_025_mic1.flac,152576
p298_071_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_071_mic1.flac,199542
p298_304_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_304_mic1.flac,139370
p298_111_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_111_mic1.flac,154349
p298_091_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_091_mic1.flac,239951
p298_200_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_200_mic1.flac,210876
p298_106_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_106_mic1.flac,235407
p298_163_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_163_mic1.flac,163446
p298_181_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_181_mic1.flac,118628
p298_294_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_294_mic1.flac,145498
p298_404_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_404_mic1.flac,165722
p298_269_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_269_mic1.flac,146831
p298_140_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_140_mic1.flac,154474
p298_386_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_386_mic1.flac,142401
p298_218_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_218_mic1.flac,142968
p298_303_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_303_mic1.flac,178986
p298_285_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_285_mic1.flac,186698
p298_376_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_376_mic1.flac,190666
p298_090_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_090_mic1.flac,216523
p298_384_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_384_mic1.flac,164222
p298_175_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_175_mic1.flac,212811
p298_127_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_127_mic1.flac,209040
p298_277_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_277_mic1.flac,165758
p298_023_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_023_mic1.flac,432392
p298_129_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_129_mic1.flac,178925
p298_134_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_134_mic1.flac,116731
p298_166_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_166_mic1.flac,173983
p298_207_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_207_mic1.flac,159580
p298_343_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_343_mic1.flac,163285
p298_243_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_243_mic1.flac,151839
p298_007_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_007_mic1.flac,208930
p298_009_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_009_mic1.flac,211664
p298_320_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_320_mic1.flac,233591
p298_084_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_084_mic1.flac,183673
p298_259_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_259_mic1.flac,105496
p298_124_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_124_mic1.flac,210755
p298_154_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_154_mic1.flac,209803
p298_296_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_296_mic1.flac,220057
p298_251_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_251_mic1.flac,232272
p298_232_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_232_mic1.flac,139093
p298_024_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_024_mic1.flac,350797
p298_213_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_213_mic1.flac,151369
p298_400_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_400_mic1.flac,193841
p298_317_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_317_mic1.flac,180700
p298_161_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_161_mic1.flac,148470
p298_273_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_273_mic1.flac,169391
p298_080_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_080_mic1.flac,145059
p298_230_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_230_mic1.flac,168844
p298_239_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_239_mic1.flac,105481
p298_112_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_112_mic1.flac,136268
p298_288_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_288_mic1.flac,158313
p298_003_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_003_mic1.flac,323433
p298_195_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_195_mic1.flac,218456
p298_107_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_107_mic1.flac,205157
p298_055_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_055_mic1.flac,207059
p298_188_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_188_mic1.flac,165734
p298_377_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_377_mic1.flac,131941
p298_258_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_258_mic1.flac,178974
p298_315_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_315_mic1.flac,168798
p298_142_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_142_mic1.flac,168147
p298_206_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_206_mic1.flac,169560
p298_226_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_226_mic1.flac,182540
p298_366_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_366_mic1.flac,295256
p298_391_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_391_mic1.flac,147572
p298_399_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_399_mic1.flac,180663
p298_266_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_266_mic1.flac,169526
p298_278_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_278_mic1.flac,154246
p298_113_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_113_mic1.flac,189768
p298_120_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_120_mic1.flac,190264
p298_385_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_385_mic1.flac,172513
p298_151_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_151_mic1.flac,138217
p298_089_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_089_mic1.flac,223302
p298_350_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_350_mic1.flac,291478
p298_244_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_244_mic1.flac,141324
p298_029_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_029_mic1.flac,154328
p298_324_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_324_mic1.flac,152563
p298_132_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_132_mic1.flac,182695
p298_262_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_262_mic1.flac,145277
p298_149_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_149_mic1.flac,152474
p298_225_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_225_mic1.flac,197492
p298_136_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_136_mic1.flac,178920
p298_010_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_010_mic1.flac,158206
p298_155_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_155_mic1.flac,257658
p298_298_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_298_mic1.flac,151225
p298_137_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_137_mic1.flac,197827
p298_323_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_323_mic1.flac,251035
p298_272_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_272_mic1.flac,184471
p298_030_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_030_mic1.flac,165657
p298_396_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_396_mic1.flac,178793
p298_326_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_326_mic1.flac,147637
p298_092_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_092_mic1.flac,220354
p298_171_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_171_mic1.flac,176602
p298_177_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_177_mic1.flac,159575
p298_130_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_130_mic1.flac,161900
p298_050_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_050_mic1.flac,153154
p298_014_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_014_mic1.flac,220608
p298_126_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_126_mic1.flac,190024
p298_316_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_316_mic1.flac,150559
p298_338_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_338_mic1.flac,268622
p298_397_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_397_mic1.flac,152777
p298_290_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_290_mic1.flac,202137
p298_052_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_052_mic1.flac,178020
p298_067_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_067_mic1.flac,147531
p298_133_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_133_mic1.flac,145028
p298_395_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_395_mic1.flac,151279
p298_203_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_203_mic1.flac,162506
p298_309_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_309_mic1.flac,221400
p298_374_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_374_mic1.flac,163866
p298_249_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_249_mic1.flac,159686
p298_077_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_077_mic1.flac,156315
p298_238_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_238_mic1.flac,239000
p298_335_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_335_mic1.flac,207001
p298_128_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_128_mic1.flac,133829
p298_036_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_036_mic1.flac,168947
p298_398_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_398_mic1.flac,270888
p298_378_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_378_mic1.flac,145399
p298_390_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_390_mic1.flac,169775
p298_118_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_118_mic1.flac,133828
p298_261_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_261_mic1.flac,146966
p298_381_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_381_mic1.flac,209767
p298_085_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_085_mic1.flac,192073
p298_370_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_370_mic1.flac,170034
p298_138_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_138_mic1.flac,178883
p298_221_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_221_mic1.flac,240470
p298_192_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_192_mic1.flac,182561
p298_291_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_291_mic1.flac,176673
p298_167_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_167_mic1.flac,221833
p298_095_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_095_mic1.flac,208965
p298_394_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_394_mic1.flac,246634
p298_220_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_220_mic1.flac,208841
p298_058_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_058_mic1.flac,203293
p298_086_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_086_mic1.flac,246554
p298_369_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_369_mic1.flac,209540
p298_115_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_115_mic1.flac,175735
p298_204_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_204_mic1.flac,167952
p298_097_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_097_mic1.flac,145612
p298_311_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_311_mic1.flac,126729
p298_279_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_279_mic1.flac,128126
p298_100_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_100_mic1.flac,231610
p298_349_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_349_mic1.flac,142982
p298_109_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_109_mic1.flac,197695
p298_185_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_185_mic1.flac,171295
p298_026_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_026_mic1.flac,191980
p298_180_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_180_mic1.flac,256350
p298_183_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_183_mic1.flac,159287
p298_313_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_313_mic1.flac,122466
p298_001_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_001_mic1.flac,126143
p298_054_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_054_mic1.flac,179003
p298_212_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_212_mic1.flac,171362
p298_168_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_168_mic1.flac,171434
p298_248_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_248_mic1.flac,105119
p298_047_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_047_mic1.flac,220236
p298_176_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_176_mic1.flac,186300
p298_189_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_189_mic1.flac,165617
p298_194_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_194_mic1.flac,173298
p298_178_mic1,p298,19,M,Irish,../podcastmix-correct/podcastmix-synth/test/speech/p298_178_mic1.flac,156871
p228_167_mic1,p228,22,F,English,../podcastmix-correct/podcastmix-synth/test/speech/p228_167_mic1.flac,186991
p228_275_mic1,p228,22,F,English,../podcastmix-correct/podcastmix-synth/test/speech/p228_275_mic1.flac,118595
p228_331_mic1,p228,22,F,English,../podcastmix-correct/podcastmix-synth/test/speech/p228_331_mic1.flac,99130
p228_288_mic1,p228,22,F,English,../podcastmix-correct/podcastmix-synth/test/speech/p228_288_mic1.flac,141405
p228_123_mic1,p228,22,F,English,../podcastmix-correct/podcastmix-synth/test/speech/p228_123_mic1.flac,124362
p228_197_mic1,p228,22,F,English,../podcastmix-correct/podcastmix-synth/test/speech/p228_197_mic1.flac,208951
p228_315_mic1,p228,22,F,English,../podcastmix-correct/podcastmix-synth/test/speech/p228_315_mic1.flac,129934
p228_055_mic1,p228,22,F,English,../podcastmix-correct/podcastmix-synth/test/speech/p228_055_mic1.flac,182709
p228_270_mic1,p228,22,F,English,../podcastmix-correct/podcastmix-synth/test/speech/p228_270_mic1.flac,238831
p228_318_mic1,p228,22,F,English,../podcastmix-correct/podcastmix-synth/test/speech/p228_318_mic1.flac,140918
p228_206_mic1,p228,22,F,English,../podcastmix-correct/podcastmix-synth/test/speech/p228_206_mic1.flac,117226
